,CHAM1,CHAM2,CHAM3,CHAM4,CHAM5
4/23/19 17:00,24.6,75.0,114.6,28.8,146.5
4/23/19 18:00,21.5,30.6,61.6,25.4,91.9
4/23/19 19:00,18.7,19.8,41.5,22.9,66.6
4/23/19 20:00,18.0,18.5,29.4,10.8,41.0
4/23/19 21:00,10.4,15.8,21.4,7.6,25.5
4/23/19 22:00,7.9,15.7,18.9,7.5,20.4
4/23/19 23:00,5.5,13.5,16.4,5.3,17.9
4/24/19 0:00,5.4,9.1,12.0,5.1,13.5
4/24/19 1:00,5.3,9.1,12.1,5.2,13.6
4/24/19 2:00,5.3,9.2,12.0,5.1,13.4
4/24/19 3:00,5.3,9.1,12.0,5.1,13.5
4/24/19 4:00,5.9,9.7,12.5,5.8,14.2
4/24/19 5:00,7.4,9.8,18.7,9.1,22.4
4/24/19 6:00,12.9,12.2,43.4,15.4,60.5
4/24/19 7:00,40.5,18.9,121.2,41.3,194.5
4/24/19 8:00,110.2,99.5,446.8,128.9,677.4
4/24/19 9:00,99.0,104.1,407.3,113.0,629.0
4/24/19 10:00,97.5,106.0,400.0,110.0,611.7
4/24/19 11:00,81.5,99.6,319.0,71.2,480.4
4/24/19 12:00,25.2,105.1,161.1,24.8,194.4
4/24/19 13:00,112.4,102.9,424.9,125.4,650.8
4/24/19 14:00,101.0,102.5,396.3,114.7,611.6
4/24/19 15:00,100.3,105.1,385.7,105.8,597.3
4/24/19 16:00,62.9,97.3,271.3,70.0,420.6
4/24/19 17:00,25.7,72.1,119.7,27.5,151.2
4/24/19 18:00,19.7,54.4,90.7,23.7,118.6
4/24/19 19:00,17.7,39.1,67.6,20.4,85.6
4/24/19 20:00,18.9,19.8,35.0,12.5,41.1
4/24/19 21:00,17.9,19.0,31.1,10.8,33.5
4/24/19 22:00,13.9,18.2,26.1,10.2,27.8
4/24/19 23:00,9.0,16.6,19.5,8.7,21.1
4/25/19 0:00,9.2,16.5,19.4,9.0,21.0
4/25/19 1:00,9.1,16.8,19.7,9.0,21.2
4/25/19 2:00,9.3,17.0,19.9,9.1,21.6
4/25/19 3:00,9.3,17.0,19.9,9.2,21.6
4/25/19 4:00,9.6,17.4,20.3,9.4,21.9
4/25/19 5:00,11.1,17.4,24.9,11.9,28.8
4/25/19 6:00,12.4,12.0,41.6,15.0,61.1
4/25/19 7:00,37.6,16.9,115.8,37.7,186.2
4/25/19 8:00,109.2,101.7,430.4,126.5,655.8
4/25/19 9:00,100.0,105.2,400.4,113.0,602.6
4/25/19 10:00,98.6,105.7,387.6,106.8,588.4
4/25/19 11:00,81.4,99.6,312.5,68.9,471.1
4/25/19 12:00,26.4,105.8,164.8,23.9,200.3
4/25/19 13:00,108.8,94.3,421.6,124.0,650.6
4/25/19 14:00,103.2,99.9,391.5,113.3,601.7
4/25/19 15:00,97.1,105.0,377.6,104.6,579.6
4/25/19 16:00,61.0,99.6,268.0,65.4,418.1
4/25/19 17:00,23.2,30.6,79.9,25.7,112.5
4/25/19 18:00,22.8,21.4,59.8,22.7,88.1
4/25/19 19:00,19.7,18.9,49.4,21.3,72.6
4/25/19 20:00,18.2,18.5,32.7,11.0,42.7
4/25/19 21:00,17.3,17.6,30.3,9.8,36.4
4/25/19 22:00,10.9,18.0,21.8,10.1,23.4
4/25/19 23:00,9.4,16.9,20.1,9.2,21.7
4/26/19 0:00,8.7,12.5,15.4,8.6,17.0
4/26/19 1:00,8.9,12.2,15.1,8.6,16.8
4/26/19 2:00,8.7,12.2,15.2,8.7,17.1
4/26/19 3:00,8.7,12.1,15.0,8.5,16.7
4/26/19 4:00,8.2,11.6,14.6,8.1,16.2
4/26/19 5:00,8.3,10.7,18.3,8.8,22.2
4/26/19 6:00,12.9,12.8,42.5,14.1,56.7
4/26/19 7:00,38.0,17.3,117.5,38.9,188.0
4/26/19 8:00,106.9,103.1,424.4,124.1,646.6
4/26/19 9:00,96.7,108.0,393.0,109.7,594.8
4/26/19 10:00,95.0,108.5,388.2,108.2,580.7
4/26/19 11:00,80.9,102.4,311.4,69.2,459.2
4/26/19 12:00,26.2,108.9,165.0,26.8,198.3
4/26/19 13:00,108.1,97.2,410.3,122.5,624.5
4/26/19 14:00,100.4,103.0,390.0,113.9,591.3
4/26/19 15:00,97.7,106.4,383.7,105.9,578.5
4/26/19 16:00,60.7,101.0,269.9,65.3,413.2
4/26/19 17:00,24.2,32.9,78.8,25.7,110.6
4/26/19 18:00,24.4,21.2,59.0,24.2,88.4
4/26/19 19:00,23.9,20.9,55.9,22.9,79.8
4/26/19 20:00,20.8,20.6,38.1,12.7,47.0
4/26/19 21:00,16.8,18.5,30.1,10.4,37.9
4/26/19 22:00,10.7,16.7,22.1,8.5,25.6
4/26/19 23:00,9.5,17.4,20.7,9.2,22.3
4/27/19 0:00,9.4,13.1,15.9,9.3,17.3
4/27/19 1:00,9.6,13.2,16.0,9.3,17.4
4/27/19 2:00,8.7,12.5,15.3,8.5,16.9
4/27/19 3:00,9.4,13.3,16.0,9.4,17.5
4/27/19 4:00,9.4,13.1,16.0,9.2,17.6
4/27/19 5:00,8.6,12.5,15.2,8.4,17.8
4/27/19 6:00,5.8,12.8,15.5,5.6,23.1
4/27/19 7:00,11.0,12.0,30.4,14.4,42.2
4/27/19 8:00,33.0,13.0,97.8,56.2,109.6
4/27/19 9:00,34.7,14.1,96.2,51.3,111.0
4/27/19 10:00,38.9,16.2,97.6,50.2,113.9
4/27/19 11:00,34.2,16.3,74.1,30.9,90.0
4/27/19 12:00,19.0,13.7,29.4,8.7,44.4
4/27/19 13:00,41.2,12.5,98.7,55.2,117.3
4/27/19 14:00,38.9,10.5,92.8,50.1,112.4
4/27/19 15:00,40.2,10.6,93.8,49.8,110.7
4/27/19 16:00,29.2,11.4,62.8,30.3,78.4
4/27/19 17:00,10.5,10.8,18.9,6.1,33.1
4/27/19 18:00,7.7,15.6,18.4,7.5,28.3
4/27/19 19:00,8.7,16.9,19.6,8.7,22.1
4/27/19 20:00,8.9,16.9,19.6,8.7,22.2
4/27/19 21:00,7.6,15.5,18.2,7.4,20.7
4/27/19 22:00,9.3,17.3,20.1,9.1,22.1
4/27/19 23:00,7.4,15.5,18.2,7.3,19.6
4/28/19 0:00,7.4,11.2,14.0,7.2,15.4
4/28/19 1:00,7.4,11.1,13.9,7.3,15.3
4/28/19 2:00,7.4,11.1,13.8,7.1,15.2
4/28/19 3:00,7.6,11.3,14.3,7.4,15.7
4/28/19 4:00,7.9,11.5,14.3,7.7,15.7
4/28/19 5:00,7.9,11.7,14.4,7.6,15.9
4/28/19 6:00,4.6,11.8,14.5,4.4,16.2
4/28/19 7:00,7.3,12.1,18.3,4.4,21.3
4/28/19 8:00,14.6,13.5,28.0,7.3,32.0
4/28/19 9:00,15.4,14.9,30.5,9.1,37.7
4/28/19 10:00,16.7,17.7,33.8,10.7,41.0
4/28/19 11:00,16.6,19.8,35.4,10.6,43.4
4/28/19 12:00,16.3,17.9,33.1,9.7,41.7
4/28/19 13:00,14.4,15.6,30.9,8.1,39.6
4/28/19 14:00,15.8,13.0,28.7,7.6,37.4
4/28/19 15:00,15.5,10.6,25.8,7.2,35.1
4/28/19 16:00,10.5,10.8,18.6,6.1,27.5
4/28/19 17:00,9.3,11.0,16.7,6.2,20.0
4/28/19 18:00,12.7,17.7,23.4,9.6,25.4
4/28/19 19:00,10.8,17.9,21.6,9.8,23.1
4/28/19 20:00,9.8,17.8,20.6,9.7,21.9
4/28/19 21:00,8.1,16.0,18.8,7.9,20.2
4/28/19 22:00,7.9,15.8,18.4,7.8,19.9
4/28/19 23:00,7.2,15.1,17.8,7.1,19.3
4/29/19 0:00,7.1,14.4,17.2,6.9,18.5
4/29/19 1:00,7.4,15.2,18.1,7.2,19.4
4/29/19 2:00,7.0,14.8,17.6,6.8,19.1
4/29/19 3:00,7.3,15.2,18.0,7.1,19.3
4/29/19 4:00,7.7,15.5,18.4,7.6,19.8
4/29/19 5:00,8.8,14.8,22.1,6.6,24.2
4/29/19 6:00,13.1,12.3,39.2,12.2,51.9
4/29/19 7:00,37.5,19.7,118.4,37.5,178.6
4/29/19 8:00,120.6,103.2,461.3,131.8,712.8
4/29/19 9:00,119.3,104.3,438.7,128.2,683.7
4/29/19 10:00,111.7,110.3,429.7,125.1,666.3
4/29/19 11:00,88.2,107.3,336.6,78.7,524.3
4/29/19 12:00,28.5,111.1,168.4,25.7,192.9
4/29/19 13:00,122.8,103.3,440.6,133.3,679.8
4/29/19 14:00,115.2,106.4,411.6,126.0,656.3
4/29/19 15:00,109.5,109.1,402.2,119.0,649.4
4/29/19 16:00,69.3,108.6,286.0,73.0,480.1
4/29/19 17:00,25.7,35.0,84.2,27.9,178.5
4/29/19 18:00,25.8,22.1,66.0,28.4,151.4
4/29/19 19:00,23.1,19.2,53.1,22.9,114.0
4/29/19 20:00,19.3,19.1,33.8,11.7,36.4
4/29/19 21:00,17.0,18.0,30.2,9.9,31.9
4/29/19 22:00,15.7,18.1,26.9,10.1,28.3
4/29/19 23:00,9.8,17.6,20.5,9.5,22.1
4/30/19 0:00,9.8,17.2,20.2,9.6,21.9
4/30/19 1:00,8.3,16.4,19.2,8.2,20.9
4/30/19 2:00,7.6,15.7,18.6,7.5,20.1
4/30/19 3:00,7.5,15.6,18.3,7.4,19.9
4/30/19 4:00,8.1,16.0,18.9,7.8,20.6
4/30/19 5:00,11.4,15.7,22.0,7.7,26.2
4/30/19 6:00,17.3,14.8,34.9,12.7,54.5
4/30/19 7:00,39.6,21.6,91.7,38.4,162.4
4/30/19 8:00,118.9,104.0,345.3,131.3,605.5
4/30/19 9:00,104.6,104.0,322.1,117.9,574.6
4/30/19 10:00,104.6,109.0,319.6,114.4,565.2
4/30/19 11:00,87.5,105.7,257.0,75.9,443.6
4/30/19 12:00,28.3,106.2,150.8,28.6,184.8
4/30/19 13:00,112.6,101.7,329.2,126.8,579.4
4/30/19 14:00,103.8,106.1,312.6,115.3,558.9
4/30/19 15:00,106.1,108.7,313.4,112.6,547.4
4/30/19 16:00,65.7,103.6,229.7,72.0,410.1
4/30/19 17:00,27.8,59.3,97.0,30.2,165.8
4/30/19 18:00,27.8,43.8,78.2,32.3,172.8
4/30/19 19:00,22.1,22.2,45.1,26.1,133.7
4/30/19 20:00,20.0,20.9,33.6,15.1,53.1
4/30/19 21:00,18.7,19.7,29.7,11.5,31.6
4/30/19 22:00,13.8,18.5,24.8,10.4,26.4
4/30/19 23:00,9.6,17.7,20.6,9.4,22.1
5/1/19 0:00,9.5,16.9,19.8,9.3,21.3
5/1/19 1:00,9.5,17.4,20.3,9.3,21.7
5/1/19 2:00,9.6,17.7,20.6,9.4,21.9
5/1/19 3:00,9.2,17.2,19.9,9.1,21.5
5/1/19 4:00,10.5,18.2,21.0,10.2,23.1
5/1/19 5:00,11.9,17.9,23.6,10.2,26.7
5/1/19 6:00,19.8,17.2,46.5,14.3,64.0
5/1/19 7:00,40.5,94.8,195.4,37.3,263.9
5/1/19 8:00,112.7,103.0,445.9,123.1,701.2
5/1/19 9:00,99.9,103.0,403.8,112.7,643.6
5/1/19 10:00,100.6,106.0,395.8,109.1,632.6
5/1/19 11:00,83.7,103.6,320.0,71.7,500.8
5/1/19 12:00,26.1,103.6,158.1,25.5,193.4
5/1/19 13:00,110.8,96.7,419.2,121.8,669.4
5/1/19 14:00,107.6,99.2,392.2,111.6,632.8
5/1/19 15:00,107.3,103.6,391.9,113.7,628.4
5/1/19 16:00,69.2,100.4,278.0,73.6,462.1
5/1/19 17:00,23.4,105.2,152.3,25.7,250.3
5/1/19 18:00,22.4,31.1,68.6,24.9,162.6
5/1/19 19:00,23.1,21.1,54.5,23.7,121.0
5/1/19 20:00,17.0,20.7,34.6,14.7,40.8
5/1/19 21:00,12.9,20.1,26.2,11.8,30.6
5/1/19 22:00,12.0,20.0,24.3,11.7,28.3
5/1/19 23:00,11.2,19.2,22.2,11.0,26.4
5/2/19 0:00,11.3,14.8,17.9,10.9,21.9
5/2/19 1:00,11.3,14.9,18.0,11.0,22.1
5/2/19 2:00,9.4,13.0,16.0,9.1,20.2
5/2/19 3:00,9.8,13.4,16.5,9.4,20.5
5/2/19 4:00,10.2,13.8,16.9,10.0,21.1
5/2/19 5:00,11.8,13.3,22.1,11.7,31.8
5/2/19 6:00,16.3,14.6,45.5,15.3,66.9
5/2/19 7:00,38.9,92.0,190.8,37.2,261.1
5/2/19 8:00,111.1,105.3,430.2,121.6,688.6
5/2/19 9:00,97.1,100.8,388.5,109.1,610.9
5/2/19 10:00,97.4,102.5,380.6,104.7,603.9
5/2/19 11:00,79.7,102.4,311.8,68.0,489.1
5/2/19 12:00,24.4,101.8,156.0,21.3,192.9
5/2/19 13:00,110.2,94.7,420.5,122.8,674.1
5/2/19 14:00,102.9,94.6,378.3,106.8,615.1
5/2/19 15:00,103.1,88.6,373.9,112.3,605.8
5/2/19 16:00,64.5,86.7,262.2,70.0,451.0
5/2/19 17:00,24.6,91.9,136.1,22.6,199.2
5/2/19 18:00,24.5,33.3,69.1,23.3,164.7
5/2/19 19:00,23.2,22.5,49.5,19.0,139.5
5/2/19 20:00,21.1,21.0,36.3,13.6,106.5
5/2/19 21:00,20.0,20.4,33.5,12.8,79.0
5/2/19 22:00,15.3,19.3,26.8,11.8,28.2
5/2/19 23:00,10.3,18.1,21.6,10.6,22.9
5/3/19 0:00,10.3,13.8,17.2,10.4,18.7
5/3/19 1:00,10.4,13.7,17.2,10.5,18.6
5/3/19 2:00,10.3,13.7,17.2,10.5,18.7
5/3/19 3:00,10.3,13.7,17.0,10.5,18.4
5/3/19 4:00,10.8,14.3,17.6,11.0,19.3
5/3/19 5:00,13.6,14.5,23.4,12.1,26.4
5/3/19 6:00,15.0,13.8,41.6,12.9,59.3
5/3/19 7:00,37.9,85.7,184.2,37.4,256.6
5/3/19 8:00,108.0,94.5,414.9,125.3,671.5
5/3/19 9:00,100.8,95.3,381.3,111.5,622.1
5/3/19 10:00,101.3,94.6,375.6,108.0,604.5
5/3/19 11:00,85.7,98.4,307.9,69.0,487.6
5/3/19 12:00,26.3,90.2,144.1,24.4,178.6
5/3/19 13:00,109.7,88.7,401.9,120.8,647.3
5/3/19 14:00,100.7,88.8,369.2,106.8,606.8
5/3/19 15:00,100.3,84.8,363.4,106.0,588.0
5/3/19 16:00,67.2,93.2,266.6,72.2,447.5
5/3/19 17:00,26.1,92.6,138.0,27.0,235.7
5/3/19 18:00,25.2,36.5,70.1,25.3,163.1
5/3/19 19:00,22.5,26.8,55.5,24.0,130.2
5/3/19 20:00,22.4,23.7,40.2,16.1,43.3
5/3/19 21:00,20.6,20.8,33.8,13.0,35.4
5/3/19 22:00,18.7,18.7,29.8,10.9,31.1
5/3/19 23:00,15.3,16.6,26.0,8.7,27.5
5/4/19 0:00,9.0,12.4,15.3,8.8,16.7
5/4/19 1:00,8.9,12.3,15.0,8.8,16.4
5/4/19 2:00,8.9,12.2,15.0,8.6,16.3
5/4/19 3:00,8.9,12.3,15.1,8.8,16.5
5/4/19 4:00,9.6,12.9,15.8,9.4,17.3
5/4/19 5:00,9.5,13.0,15.8,9.3,18.4
5/4/19 6:00,6.4,14.0,16.7,6.2,25.3
5/4/19 7:00,6.2,13.4,16.3,5.9,43.0
5/4/19 8:00,11.9,13.4,24.9,6.6,105.4
5/4/19 9:00,14.0,13.6,31.6,10.6,115.4
5/4/19 10:00,16.2,15.9,36.1,14.2,121.3
5/4/19 11:00,16.6,16.7,37.3,15.2,127.8
5/4/19 12:00,17.1,12.8,33.1,14.6,124.7
5/4/19 13:00,16.5,12.4,31.9,14.0,124.2
5/4/19 14:00,16.6,12.7,31.9,13.8,123.6
5/4/19 15:00,16.8,12.6,32.1,14.1,122.5
5/4/19 16:00,16.6,13.1,27.2,9.9,115.8
5/4/19 17:00,16.0,13.5,23.8,9.4,78.0
5/4/19 18:00,18.5,20.5,28.7,12.9,39.3
5/4/19 19:00,16.2,20.6,26.3,13.1,29.4
5/4/19 20:00,16.2,20.6,26.3,13.0,28.7
5/4/19 21:00,14.6,19.0,24.5,11.6,26.4
5/4/19 22:00,12.0,19.2,22.0,11.6,23.3
5/4/19 23:00,11.3,18.6,21.5,11.1,22.8
5/5/19 0:00,11.3,18.2,21.0,11.0,22.5
5/5/19 1:00,11.3,18.7,21.4,11.1,22.8
5/5/19 2:00,11.2,18.4,21.1,10.9,22.5
5/5/19 3:00,11.3,18.4,21.4,11.1,22.6
5/5/19 4:00,11.7,18.9,21.6,11.5,22.8
5/5/19 5:00,11.5,18.6,21.3,11.3,22.7
5/5/19 6:00,9.3,15.8,18.5,9.1,19.8
5/5/19 7:00,7.9,14.8,18.2,7.7,19.5
5/5/19 8:00,6.0,12.9,16.7,5.7,18.0
5/5/19 9:00,6.7,13.3,18.1,5.8,19.7
5/5/19 10:00,6.9,13.5,18.7,5.9,79.6
5/5/19 11:00,9.2,14.8,20.9,6.8,90.6
5/5/19 12:00,10.6,12.5,18.8,8.0,88.5
5/5/19 13:00,10.7,12.1,18.3,8.2,91.5
5/5/19 14:00,10.2,11.8,18.0,7.6,87.5
5/5/19 15:00,9.1,12.2,17.0,7.9,86.3
5/5/19 16:00,9.8,13.3,17.4,8.9,31.4
5/5/19 17:00,9.9,13.4,16.8,9.0,18.7
5/5/19 18:00,10.0,17.6,20.4,9.9,22.3
5/5/19 19:00,9.7,17.3,20.1,9.4,21.7
5/5/19 20:00,9.5,17.2,19.9,9.3,21.4
5/5/19 21:00,7.8,15.2,18.1,7.5,19.6
5/5/19 22:00,7.7,15.2,18.0,7.6,19.4
5/5/19 23:00,7.1,14.7,17.4,6.9,18.8
5/6/19 0:00,7.1,10.9,13.6,6.9,15.1
5/6/19 1:00,7.1,10.5,13.3,7.0,14.8
5/6/19 2:00,7.1,10.4,13.1,6.9,14.7
5/6/19 3:00,7.2,10.4,13.2,6.9,14.6
5/6/19 4:00,7.6,10.9,13.6,7.4,15.1
5/6/19 5:00,7.5,10.8,16.1,7.3,17.5
5/6/19 6:00,6.0,13.4,23.6,5.8,25.1
5/6/19 7:00,8.1,15.1,46.2,7.9,47.5
5/6/19 8:00,8.4,15.7,129.1,8.3,130.6
5/6/19 9:00,8.6,15.8,110.3,8.0,111.6
5/6/19 10:00,9.1,15.9,106.5,8.0,108.3
5/6/19 11:00,10.0,16.2,90.6,8.1,92.6
5/6/19 12:00,10.2,12.4,30.2,8.0,32.0
5/6/19 13:00,10.3,12.2,114.6,8.1,119.1
5/6/19 14:00,10.5,12.4,99.8,8.1,104.6
5/6/19 15:00,11.2,12.4,98.3,8.0,103.2
5/6/19 16:00,10.1,11.0,66.3,6.6,70.7
5/6/19 17:00,9.9,11.2,29.5,6.7,33.8
5/6/19 18:00,11.6,17.5,30.6,9.4,33.9
5/6/19 19:00,12.0,17.7,29.6,9.8,30.9
5/6/19 20:00,12.0,17.6,25.2,9.9,26.6
5/6/19 21:00,11.3,16.9,23.9,9.1,25.3
5/6/19 22:00,9.8,17.4,20.6,9.5,21.9
5/6/19 23:00,8.9,16.3,19.0,8.8,20.3
5/7/19 0:00,8.8,14.5,17.5,8.7,19.0
5/7/19 1:00,8.6,15.9,18.6,8.4,19.9
5/7/19 2:00,8.6,15.8,18.5,8.4,19.8
5/7/19 3:00,8.9,15.9,18.7,8.7,20.0
5/7/19 4:00,9.4,16.3,19.2,9.1,20.6
5/7/19 5:00,10.4,16.4,20.5,9.0,22.5
5/7/19 6:00,13.1,14.5,30.5,14.2,46.6
5/7/19 7:00,36.3,84.5,151.5,37.0,213.2
5/7/19 8:00,121.2,95.9,345.2,132.3,602.3
5/7/19 9:00,121.8,92.6,342.0,132.0,595.6
5/7/19 10:00,114.3,91.1,331.2,131.1,578.8
5/7/19 11:00,91.6,91.5,252.3,73.8,443.3
5/7/19 12:00,25.3,91.8,135.3,24.0,159.9
5/7/19 13:00,120.2,86.3,332.1,132.7,583.7
5/7/19 14:00,110.1,89.0,314.8,124.2,562.2
5/7/19 15:00,108.7,88.1,303.5,115.5,548.3
5/7/19 16:00,68.0,93.5,225.3,76.5,411.6
5/7/19 17:00,24.9,97.1,133.9,27.5,222.9
5/7/19 18:00,25.9,33.3,64.5,29.9,151.0
5/7/19 19:00,25.0,21.6,45.1,23.4,107.5
5/7/19 20:00,20.3,19.7,31.1,12.3,33.0
5/7/19 21:00,16.4,18.3,26.6,10.7,28.1
5/7/19 22:00,13.8,18.7,24.5,10.7,25.9
5/7/19 23:00,10.3,17.7,20.6,10.0,22.1
5/8/19 0:00,10.2,13.5,16.4,10.0,18.0
5/8/19 1:00,10.3,13.6,16.6,10.0,18.0
5/8/19 2:00,10.2,13.6,16.4,9.9,17.9
5/8/19 3:00,10.3,13.6,16.5,10.0,17.8
5/8/19 4:00,10.8,14.1,17.0,10.6,18.4
5/8/19 5:00,11.7,14.2,19.3,10.4,22.0
5/8/19 6:00,14.0,12.8,39.9,10.5,51.8
5/8/19 7:00,37.1,82.9,180.6,36.3,245.2
5/8/19 8:00,114.9,91.9,443.0,127.5,700.8
5/8/19 9:00,101.5,91.3,401.3,117.1,649.7
5/8/19 10:00,104.2,91.7,394.8,116.5,641.1
5/8/19 11:00,84.7,102.7,324.3,73.4,516.0
5/8/19 12:00,27.7,107.6,162.8,26.7,196.9
5/8/19 13:00,113.9,100.1,429.4,124.0,687.0
5/8/19 14:00,100.9,100.4,397.0,112.7,645.2
5/8/19 15:00,101.1,97.6,381.8,107.4,623.9
5/8/19 16:00,62.6,89.1,266.5,71.5,453.5
5/8/19 17:00,18.2,88.6,137.1,20.9,170.5
5/8/19 18:00,18.9,27.5,64.9,23.0,142.1
5/8/19 19:00,17.8,19.6,43.0,17.1,126.1
5/8/19 20:00,15.0,19.2,30.4,12.1,38.6
5/8/19 21:00,13.2,18.7,26.0,10.8,28.6
5/8/19 22:00,10.8,18.4,22.5,10.6,23.9
5/8/19 23:00,10.1,17.6,20.4,10.0,21.7
5/9/19 0:00,10.2,15.5,18.4,10.1,19.8
5/9/19 1:00,10.1,13.7,16.4,10.0,17.6
5/9/19 2:00,10.1,13.6,16.3,9.9,17.5
5/9/19 3:00,10.1,13.5,16.4,9.9,17.8
5/9/19 4:00,10.5,14.0,16.7,10.4,18.2
5/9/19 5:00,10.6,14.0,18.0,10.4,20.5
5/9/19 6:00,6.3,13.0,24.4,6.1,30.2
5/9/19 7:00,22.9,81.1,150.1,23.2,203.4
5/9/19 8:00,84.1,88.9,361.8,100.3,574.1
5/9/19 9:00,71.7,84.3,317.7,83.9,508.1
5/9/19 10:00,8.6,15.1,107.0,11.5,125.0
5/9/19 11:00,10.7,15.9,95.8,11.3,115.8
5/9/19 12:00,12.9,12.8,41.4,12.0,61.5
5/9/19 13:00,14.7,45.9,163.5,13.3,182.6
5/9/19 14:00,14.6,61.8,162.8,11.9,181.5
5/9/19 15:00,12.7,54.9,146.6,8.2,165.1
5/9/19 16:00,12.5,32.9,95.4,8.3,113.6
5/9/19 17:00,12.1,10.6,33.3,7.7,49.3
5/9/19 18:00,14.2,18.9,34.8,10.8,47.6
5/9/19 19:00,14.2,18.9,33.3,11.0,42.3
5/9/19 20:00,11.4,18.8,25.9,11.0,28.8
5/9/19 21:00,10.3,18.2,23.5,10.3,25.0
5/9/19 22:00,10.2,17.8,21.0,10.0,22.3
5/9/19 23:00,9.7,17.4,20.3,9.5,21.6
5/10/19 0:00,9.5,17.4,20.2,9.4,21.6
5/10/19 1:00,9.5,15.2,17.9,9.3,19.2
5/10/19 2:00,9.5,13.1,16.1,9.3,17.5
5/10/19 3:00,9.4,13.0,15.8,9.4,17.1
5/10/19 4:00,10.0,13.6,16.4,9.8,17.8
5/10/19 5:00,11.7,13.7,20.9,10.8,22.7
5/10/19 6:00,13.5,13.2,42.4,15.6,54.7
5/10/19 7:00,37.7,87.8,185.5,36.6,246.6
5/10/19 8:00,116.9,101.6,436.6,127.7,685.0
5/10/19 9:00,101.9,100.5,397.0,115.7,632.6
5/10/19 10:00,100.5,102.3,389.7,110.5,621.3
5/10/19 11:00,85.2,104.3,316.9,71.6,491.2
5/10/19 12:00,28.6,105.8,159.7,27.2,183.5
5/10/19 13:00,111.3,99.2,412.4,120.2,646.5
5/10/19 14:00,100.8,100.5,384.4,110.4,611.9
5/10/19 15:00,98.1,104.5,377.1,102.2,597.7
5/10/19 16:00,64.1,96.8,271.0,70.3,438.4
5/10/19 17:00,26.0,89.1,136.1,24.4,193.2
5/10/19 18:00,25.3,29.3,66.6,26.3,120.1
5/10/19 19:00,18.1,20.4,46.1,21.4,92.2
5/10/19 20:00,12.3,19.2,28.1,12.3,42.8
5/10/19 21:00,10.9,18.2,23.8,10.3,26.8
5/10/19 22:00,10.4,17.6,21.6,9.9,22.9
5/10/19 23:00,8.5,15.6,19.1,8.1,20.4
5/11/19 0:00,8.5,13.5,16.6,8.0,17.9
5/11/19 1:00,7.6,10.6,13.7,7.2,15.1
5/11/19 2:00,6.7,9.7,12.8,6.2,14.1
5/11/19 3:00,7.0,9.9,13.1,6.5,14.3
5/11/19 4:00,7.4,10.3,13.5,7.0,14.9
5/11/19 5:00,7.4,10.4,13.4,7.0,15.9
5/11/19 6:00,4.9,11.1,14.2,4.4,19.3
5/11/19 7:00,4.7,11.0,14.3,4.4,23.9
5/11/19 8:00,4.9,11.0,21.0,8.5,32.2
5/11/19 9:00,5.4,11.4,22.6,9.0,34.5
5/11/19 10:00,6.4,11.5,23.8,9.1,37.2
5/11/19 11:00,9.9,11.9,27.7,9.4,43.1
5/11/19 12:00,9.3,8.7,24.2,9.4,40.3
5/11/19 13:00,11.0,10.4,26.2,11.3,41.8
5/11/19 14:00,12.1,11.4,26.8,12.0,42.7
5/11/19 15:00,12.2,11.0,26.8,12.2,42.4
5/11/19 16:00,12.7,11.6,23.5,8.9,36.1
5/11/19 17:00,12.8,11.9,20.8,8.1,31.7
5/11/19 18:00,14.0,17.1,24.8,8.9,34.2
5/11/19 19:00,12.0,16.8,22.5,9.0,31.9
5/11/19 20:00,5.7,13.3,16.1,5.6,19.6
5/11/19 21:00,4.6,12.2,14.9,4.4,16.7
5/11/19 22:00,4.5,12.1,15.0,4.4,16.5
5/11/19 23:00,3.9,11.6,14.3,3.8,15.7
5/12/19 0:00,5.2,9.2,12.0,5.1,13.5
5/12/19 1:00,6.4,9.8,12.6,6.3,14.2
5/12/19 2:00,5.6,8.9,11.8,5.5,13.2
5/12/19 3:00,5.6,8.9,11.8,5.5,13.3
5/12/19 4:00,5.9,9.2,11.9,5.7,13.3
5/12/19 5:00,6.1,9.3,12.1,5.9,13.4
5/12/19 6:00,4.2,10.9,13.6,4.1,15.2
5/12/19 7:00,4.2,11.1,14.5,4.1,16.0
5/12/19 8:00,2.9,9.6,13.4,2.6,15.2
5/12/19 9:00,2.8,10.0,14.0,2.6,20.0
5/12/19 10:00,4.4,12.0,16.3,4.3,21.3
5/12/19 11:00,6.4,13.9,17.8,6.3,30.1
5/12/19 12:00,11.2,12.7,19.6,8.0,31.4
5/12/19 13:00,13.2,11.8,21.2,8.4,31.6
5/12/19 14:00,16.2,11.8,24.3,8.5,34.1
5/12/19 15:00,16.3,11.8,23.9,8.2,33.7
5/12/19 16:00,12.6,12.1,19.7,8.4,26.2
5/12/19 17:00,9.1,12.7,15.5,8.9,20.4
5/12/19 18:00,11.1,18.2,21.0,10.8,22.5
5/12/19 19:00,11.0,17.9,20.7,10.9,22.1
5/12/19 20:00,9.7,16.6,19.4,9.5,20.7
5/12/19 21:00,5.1,12.1,14.9,5.0,16.1
5/12/19 22:00,6.1,12.5,15.4,5.8,16.7
5/12/19 23:00,5.6,12.2,15.1,5.5,16.5
5/13/19 0:00,5.3,9.2,12.0,5.1,13.3
5/13/19 1:00,5.4,8.4,11.2,5.1,12.5
