Time,Load,Outdoor,Humidity,Pressure,Solar
2016-09-29 22:00:00,7,85,77.75,29.67,0
2016-09-29 23:00:00,6.75,84.75,76,29.66,0
2016-09-30 00:00:00,7.543647,82.25,79.25,29.65,0
2016-09-30 01:00:00,7.0642414,82,79.75,29.64,0
2016-09-30 02:00:00,6.5315294,81.5,79.5,29.63,0
2016-09-30 03:00:00,6.1549945,81,79,29.62,0
2016-09-30 04:00:00,6.1008472,81,78.5,29.62,0
2016-09-30 05:00:00,6.3341208,80.75,80,29.64,0
2016-09-30 06:00:00,8.053316,81,79.75,29.66,26
2016-09-30 07:00:00,19.351198,82,77,29.68,215.25
2016-09-30 08:00:00,30.062391,84.5,70.5,29.69,459
2016-09-30 09:00:00,37.893696,86,67.5,29.7,614.25
2016-09-30 10:00:00,44.74221,88.25,62,29.68,740.5
2016-09-30 11:00:00,44.700626,92.5,55,29.66,804
2016-09-30 12:00:00,49.180637,92,56.5,29.63,414.5
2016-09-30 13:00:00,53.307526,92.5,57.75,29.6,479.75
2016-09-30 14:00:00,55.635456,92,61.5,29.56,541.75
2016-09-30 15:00:00,47.59683,91.33,62.67,29.55,265
2016-09-30 16:00:00,41.079544,90.25,65.75,29.56,137
2016-09-30 17:00:00,28.16551,84.25,77,29.59,10.75
2016-09-30 18:00:00,20.719141,84.25,77.75,29.61,0
2016-09-30 19:00:00,15.106399,86,73,29.64,0
2016-09-30 20:00:00,11.243877,86,73.5,29.67,0
2016-09-30 21:00:00,9.022772,84.5,79.5,29.69,0
2016-09-30 22:00:00,7.745931,83,83,29.71,0
2016-09-30 23:00:00,7.358449,83,79,29.71,0
2016-10-01 00:00:00,7.036549,81.3,83,29.69,0
2016-10-01 01:00:00,7.068782,81.6,87.2,29.67,0
2016-10-01 02:00:00,5.5,81.4,87.4,29.66,0
2016-10-01 03:00:00,5.12,81.1,87.7,29.66,0
2016-10-01 04:00:00,5.25,80.8,88,29.67,0
2016-10-01 05:00:00,5,81.4,84,29.68,0
2016-10-01 06:00:00,4.62,82,80.3,29.69,0
2016-10-01 07:00:00,4.12,82.67,77,29.7,234.33
2016-10-01 08:00:00,4.12,84.5,71.5,29.72,305.25
2016-10-01 09:00:00,3.5,85.25,70.25,29.73,364.5
2016-10-01 10:00:00,4.5,87.5,65.5,29.73,751.75
2016-10-01 11:00:00,8.5,89,62.25,29.72,622
2016-10-01 12:00:00,9.75,88.75,62.5,29.7,431.25
2016-10-01 13:00:00,9.75,90.25,59.5,29.66,623.25
2016-10-01 14:00:00,9.12,91,58.75,29.62,572
2016-10-01 15:00:00,10,91,56,29.62,431.5
2016-10-01 16:00:00,8,91,58.25,29.62,226.5
2016-10-01 17:00:00,8.62,90,58.75,29.64,51.75
2016-10-01 18:00:00,9,88.33,59.67,29.67,0
2016-10-01 19:00:00,8.25,87.25,66.25,29.69,0
2016-10-01 20:00:00,7.38,85.5,69.25,29.71,0
2016-10-01 21:00:00,7.38,84.33,73.33,29.73,0
2016-10-01 22:00:00,6.5,84,74.67,29.73,0
2016-10-01 23:00:00,6.25,83.5,75.25,29.74,0
2016-10-02 00:00:00,5.75,83,78,29.72,0
2016-10-02 01:00:00,6,82,79,29.7,0
2016-10-02 02:00:00,5,82,80,29.69,0
2016-10-02 03:00:00,5,81,82.25,29.68,0
2016-10-02 04:00:00,4.75,81,83,29.68,0
2016-10-02 05:00:00,4.75,80.5,83.75,29.68,0
2016-10-02 06:00:00,5,80,84.33,29.7,18.67
2016-10-02 07:00:00,4.5,81.25,83.25,29.72,190.25
2016-10-02 08:00:00,4.38,84.5,77,29.74,404.75
2016-10-02 09:00:00,3.38,87.25,72.5,29.75,590.25
2016-10-02 10:00:00,3.38,91.33,64,29.74,583.67
2016-10-02 11:00:00,5.62,91.5,63.25,29.72,424
2016-10-02 12:00:00,6,93,61.5,29.68,403.5
2016-10-02 13:00:00,9.25,87.67,73.67,29.64,37.33
2016-10-02 14:00:00,6.38,77.25,92.25,29.65,13.25
2016-10-02 15:00:00,6.38,76.75,92.75,29.62,73.5
2016-10-02 16:00:00,8.25,80.75,87.25,29.61,148.25
2016-10-02 17:00:00,11.5,83.5,84.5,29.61,28.5
2016-10-02 18:00:00,9.12,83.5,85.75,29.63,0
2016-10-02 19:00:00,6.87,83,85.67,29.64,0
2016-10-02 20:00:00,6.5,83,84.75,29.67,0
2016-10-02 21:00:00,5,83,84.75,29.71,0
2016-10-02 22:00:00,5.25,81.25,86.75,29.71,0
2016-10-02 23:00:00,5.5,80,84.67,29.7,0
2016-10-03 00:00:00,5.5,79.25,87.75,29.7,0
2016-10-03 01:00:00,4.88,78,88.5,29.67,0
2016-10-03 02:00:00,5.38,78,90,29.66,0
2016-10-03 03:00:00,4.88,78,90,29.64,0
2016-10-03 04:00:00,5.38,78,89.25,29.64,0
2016-10-03 05:00:00,5.88,78,89.5,29.65,0
2016-10-03 06:00:00,8.5,78,90.75,29.66,26
2016-10-03 07:00:00,21.88,79,90,29.68,104.75
2016-10-03 08:00:00,28.75,80.75,87,29.7,261.25
2016-10-03 09:00:00,48.38,84,80.25,29.72,397
2016-10-03 10:00:00,52.62,87,73,29.7,632.25
2016-10-03 11:00:00,53.25,89.75,68,29.68,753
2016-10-03 12:00:00,56.38,90.25,66.75,29.64,333.5
2016-10-03 13:00:00,59.12,90,67.75,29.61,164
2016-10-03 14:00:00,57.25,90.5,67.25,29.57,434.25
2016-10-03 15:00:00,44.5,81.33,84.33,29.57,59
2016-10-03 16:00:00,25.38,78.75,89.5,29.59,22
2016-10-03 17:00:00,18.38,77.67,91.67,29.61,3.33
2016-10-03 18:00:00,14.25,78.5,91.25,29.61,0
2016-10-03 19:00:00,8,79,91.5,29.65,0
2016-10-03 20:00:00,5.25,79,91,29.68,0
2016-10-03 21:00:00,4.25,78.25,92,29.7,0
2016-10-03 22:00:00,6,78.75,92.25,29.7,0
2016-10-03 23:00:00,5.75,78,93.75,29.69,0
2016-10-04 00:00:00,6.25,78,94.5,29.68,0
2016-10-04 01:00:00,5.75,78,95,29.66,0
2016-10-04 02:00:00,6.63,78,95.25,29.64,0
2016-10-04 03:00:00,5.62,78.33,95.67,29.64,0
2016-10-04 04:00:00,6.5,79,95.25,29.63,0
2016-10-04 05:00:00,5.88,79,96,29.64,0
2016-10-04 06:00:00,9.87,79,96,29.65,12.33
2016-10-04 07:00:00,14,80.5,93.5,29.68,179.5
2016-10-04 08:00:00,18,83.75,81,29.7,453.75
2016-10-04 09:00:00,31,86,73.75,29.71,553
2016-10-04 10:00:00,48.25,87.25,71.75,29.7,522.25
2016-10-04 11:00:00,53.38,90,63.5,29.67,715
2016-10-04 12:00:00,45.12,89,64.25,29.63,345.25
2016-10-04 13:00:00,42.5,91.25,60.25,29.59,522.75
2016-10-04 14:00:00,47.62,92,58.75,29.56,388
2016-10-04 15:00:00,50.88,93,57.25,29.55,541.75
2016-10-04 16:00:00,51.25,92.5,58.5,29.55,243.25
2016-10-04 17:00:00,51.75,90.25,66,29.57,48.75
2016-10-04 18:00:00,34.75,85.5,75.75,29.6,0
2016-10-04 19:00:00,14.62,83,80.25,29.62,0
2016-10-04 20:00:00,8.25,83,79.5,29.65,0
2016-10-04 21:00:00,6,82,84,29.68,0
2016-10-04 22:00:00,8.13,79.75,89.25,29.68,0
2016-10-04 23:00:00,7.5,79.25,89.75,29.68,0
2016-10-05 00:00:00,7.75,80,89.67,29.69,0
2016-10-05 01:00:00,7,79,92.25,29.67,0
2016-10-05 02:00:00,7.25,78.25,94,29.66,0
2016-10-05 03:00:00,6,78,95,29.64,0
2016-10-05 04:00:00,5.88,78,95,29.63,0
2016-10-05 05:00:00,4.5,78,95,29.64,0
2016-10-05 06:00:00,8.5,78.5,95,29.67,19.5
2016-10-05 07:00:00,15.62,79.5,94.5,29.68,78.75
2016-10-05 08:00:00,26.25,82.5,87,29.69,318.75
2016-10-05 09:00:00,36.75,84.75,79.25,29.7,453
2016-10-05 10:00:00,42.88,88.5,71,29.69,535
2016-10-05 11:00:00,46.62,88.5,71.5,29.66,301.5
2016-10-05 12:00:00,55.25,81.67,84.67,29.63,150.33
2016-10-05 13:00:00,54.25,82.67,83,29.59,115.67
2016-10-05 14:00:00,55.88,82,88,29.57,180.25
2016-10-05 15:00:00,50.12,83,82.75,29.55,151.5
2016-10-05 16:00:00,51.75,83.25,84,29.55,94
2016-10-05 17:00:00,31,84,83,29.57,7
2016-10-05 18:00:00,18.38,84,83.25,29.6,0
2016-10-05 19:00:00,13,83.25,85.5,29.62,0
2016-10-05 20:00:00,7.25,83,86.75,29.64,0
2016-10-05 21:00:00,7.12,83,87.67,29.66,0
2016-10-05 22:00:00,7.24,82.25,88.25,29.67,0
2016-10-05 23:00:00,5.88,79.75,92.5,29.67,0
2016-10-06 00:00:00,5.25,79.25,95,29.65,0
2016-10-06 01:00:00,5.5,80,94.75,29.64,0
2016-10-06 02:00:00,5.75,79,92.33,29.62,0
2016-10-06 03:00:00,5.25,79,92,29.63,0
2016-10-06 04:00:00,5.75,79,92.67,29.65,0
2016-10-06 05:00:00,5.12,78.5,93.5,29.66,0
2016-10-06 06:00:00,8.37,78,94.25,29.67,4.5
2016-10-06 07:00:00,13.12,79,94.25,29.69,29.5
2016-10-06 08:00:00,22.12,79.75,93,29.71,45.5
2016-10-06 09:00:00,25,80,93,29.73,76.75
2016-10-06 10:00:00,29.38,80.5,90.5,29.73,183.25
2016-10-06 11:00:00,33.12,83.5,84.25,29.7,613.75
2016-10-06 12:00:00,38.25,85.75,74.25,29.67,864.25
2016-10-06 13:00:00,52.75,87.5,70.25,29.64,805.5
2016-10-06 14:00:00,64,87.75,69.75,29.62,387
2016-10-06 15:00:00,53,86.75,73.5,29.6,237.75
2016-10-06 16:00:00,37.25,87,71.75,29.61,115.75
2016-10-06 17:00:00,30.75,86,72.5,29.62,33.25
2016-10-06 18:00:00,17.5,81,82,29.64,0
2016-10-06 19:00:00,10.25,79.75,84.25,29.66,0
2016-10-06 20:00:00,8.62,81,81.75,29.69,0
2016-10-06 21:00:00,5.38,81.33,80.33,29.7,0
2016-10-06 22:00:00,5.25,81.25,80.75,29.71,0
2016-10-06 23:00:00,5.5,79.5,89.25,29.71,0
2016-10-07 00:00:00,5.25,78.75,90,29.69,0
2016-10-07 01:00:00,5.12,78,89.5,29.68,0
2016-10-07 02:00:00,4.88,78,88.25,29.67,0
2016-10-07 03:00:00,4,78,86.5,29.66,0
2016-10-07 04:00:00,4,78,88.75,29.66,0
2016-10-07 05:00:00,4.25,78,89.75,29.67,0
2016-10-07 06:00:00,6,78.25,90,29.69,31.75
2016-10-07 07:00:00,16.12,79.33,88.33,29.71,191
2016-10-07 08:00:00,23.75,82.75,80,29.74,369.75
2016-10-07 09:00:00,35.38,84.5,74.25,29.75,357.5
2016-10-07 10:00:00,39.38,85.5,70,29.74,440.25
2016-10-07 11:00:00,40,87.75,68.5,29.71,708.5
2016-10-07 12:00:00,38.25,88.25,66.25,29.68,701
2016-10-07 13:00:00,47,88.5,65.5,29.65,589
2016-10-07 14:00:00,54.38,89,65.67,29.62,359.67
2016-10-07 15:00:00,45.75,88.5,66,29.6,256.75
2016-10-07 16:00:00,39,87.5,68.5,29.61,151.75
2016-10-07 17:00:00,25.75,87,69.75,29.64,64.5
2016-10-07 18:00:00,13.75,85.75,72.25,29.66,0
2016-10-07 19:00:00,7.12,85,75.5,29.69,0
2016-10-07 20:00:00,6.38,85,77,29.73,0
2016-10-07 21:00:00,5.38,82.5,79,29.75,0
2016-10-07 22:00:00,5.38,81.25,80.5,29.76,0
2016-10-07 23:00:00,5,81,81.75,29.76,0
2016-10-08 00:00:00,6.12,81,82.67,29.74,0
2016-10-08 01:00:00,5.75,81,84.25,29.72,0
2016-10-08 02:00:00,6.25,81,84,29.71,0
2016-10-08 03:00:00,5.12,81,83.5,29.71,0
2016-10-08 04:00:00,6.75,80.5,83.25,29.72,0
2016-10-08 05:00:00,6.5,80,84.25,29.72,0
2016-10-08 06:00:00,6,80,85.75,29.74,6.75
2016-10-08 07:00:00,4.88,80.25,84,29.76,69.5
2016-10-08 08:00:00,5.38,82,78.75,29.78,168
2016-10-08 09:00:00,2.62,83.5,75.25,29.79,315.75
2016-10-08 10:00:00,1,85.5,72.5,29.78,473.25
2016-10-08 11:00:00,3.5,87.5,67.5,29.76,686.75
2016-10-08 12:00:00,4.12,89.25,62.75,29.72,599.75
2016-10-08 13:00:00,3.5,92,59.25,29.68,705
2016-10-08 14:00:00,1.88,90.25,63.25,29.64,372.25
2016-10-08 15:00:00,2.25,90.5,63.75,29.62,457.5
2016-10-08 16:00:00,9.12,90.25,64,29.62,295.25
2016-10-08 17:00:00,9.12,80.33,88.67,29.65,10
2016-10-08 18:00:00,8.37,78.75,90.25,29.68,0
2016-10-08 19:00:00,5.75,79,89.5,29.71,0
2016-10-08 20:00:00,5.25,80,89.5,29.73,0
2016-10-08 21:00:00,7.75,80,90,29.75,0
2016-10-08 22:00:00,11.5,80,88.25,29.75,0
2016-10-08 23:00:00,8.75,80,88,29.75,0
2016-10-09 00:00:00,7.75,80,86.5,29.73,0
2016-10-09 01:00:00,6.5,80,85.5,29.71,0
2016-10-09 02:00:00,6.5,80,85.25,29.69,0
2016-10-09 03:00:00,6,80,84.5,29.68,0
2016-10-09 04:00:00,6.25,80,84.75,29.68,0
2016-10-09 05:00:00,6.38,80,84,29.7,0
2016-10-09 06:00:00,5.88,80,84,29.7,6
2016-10-09 07:00:00,4,80.75,82.75,29.72,83.25
2016-10-09 08:00:00,3.12,82.33,80.33,29.75,194.67
2016-10-09 09:00:00,2.38,83.5,77.5,29.76,310
2016-10-09 10:00:00,2.75,86.5,71,29.74,413
2016-10-09 11:00:00,3.38,89,67.5,29.73,758.75
2016-10-09 12:00:00,7.38,91.33,62,29.69,538.33
2016-10-09 13:00:00,6,92,60.25,29.64,547.75
2016-10-09 14:00:00,4.75,86.5,72.5,29.63,84.25
2016-10-09 15:00:00,5.62,79.33,90.67,29.62,31.33
2016-10-09 16:00:00,12.12,80,86.33,29.62,31
2016-10-09 17:00:00,12,80,86.25,29.64,4.25
2016-10-09 18:00:00,6.87,81,84.25,29.66,0
2016-10-09 19:00:00,5.12,80.5,87,29.69,0
2016-10-09 20:00:00,4.62,80,88.75,29.72,0
2016-10-09 21:00:00,4.88,80.25,86.75,29.74,0
2016-10-09 22:00:00,4.5,80.5,87.75,29.74,0
2016-10-09 23:00:00,4.5,80,88.5,29.73,0
2016-10-10 00:00:00,4.5,80,89.5,29.71,0
2016-10-10 01:00:00,4.5,80,90.5,29.69,0
2016-10-10 02:00:00,4.25,79.5,91.5,29.68,0
2016-10-10 03:00:00,4.5,79,89.75,29.66,0
2016-10-10 04:00:00,4.25,79,87.75,29.66,0
2016-10-10 05:00:00,4,79,88,29.66,0
2016-10-10 06:00:00,7,79,88.75,29.69,26.25
2016-10-10 07:00:00,16.75,80.25,84.5,29.71,211.5
2016-10-10 08:00:00,30.5,82.75,79.75,29.73,426.75
2016-10-10 09:00:00,45.62,85.86,73.71,29.76,501.43
2016-10-10 10:00:00,56.38,89,66.9,29.77,737.8
2016-10-10 11:00:00,57,90.73,62.73,29.75,673.64
2016-10-10 12:00:00,56.88,91.36,60.82,29.72,742.64
2016-10-10 13:00:00,56,93,58.2,29.68,602.1
2016-10-10 14:00:00,61.62,93.64,56.45,29.66,543.09
2016-10-10 15:00:00,56.25,93.3,57.7,29.64,302.4
2016-10-10 16:00:00,42.5,93.1,59.5,29.63,325.6
2016-10-10 17:00:00,23.5,86.3,76.9,29.66,50.2
2016-10-10 18:00:00,9.75,84.78,78,29.68,0
2016-10-10 19:00:00,9.25,86,79.33,29.7,0
2016-10-10 20:00:00,8.88,85.4,76.5,29.72,0
2016-10-10 21:00:00,7.75,84.5,75.2,29.75,0
2016-10-10 22:00:00,8.25,84,77.2,29.74,0
2016-10-10 23:00:00,7.38,84,76.22,29.73,0
2016-10-11 00:00:00,7.12,83.1,79.4,29.72,0
2016-10-11 01:00:00,6.75,82.82,80,29.71,0
2016-10-11 02:00:00,6.87,82,80,29.7,0
2016-10-11 03:00:00,6.5,81.73,80.64,29.69,0
2016-10-11 04:00:00,6.75,81,81.4,29.69,0
2016-10-11 05:00:00,6.25,81,82.57,29.7,0
2016-10-11 06:00:00,5.88,80.91,82.82,29.72,29.55
2016-10-11 07:00:00,10.12,81.9,81,29.75,180.1
2016-10-11 08:00:00,26,83.9,78.3,29.76,340.6
2016-10-11 09:00:00,40.75,87.09,74.55,29.76,548.55
2016-10-11 10:00:00,43.25,89.3,70.7,29.75,595.1
2016-10-11 11:00:00,46.25,91.6,64.2,29.73,448.2
2016-10-11 12:00:00,47.88,91.8,63.3,29.69,199.6
2016-10-11 13:00:00,47.88,89.3,71.2,29.66,241.3
2016-10-11 14:00:00,53.5,83.55,79.73,29.64,64.82
2016-10-11 15:00:00,47.75,83.8,80.7,29.63,221.4
2016-10-11 16:00:00,50.5,86,74.82,29.63,135.82
2016-10-11 17:00:00,37.62,87,72,29.64,49.89
2016-10-11 18:00:00,25.38,87,73.55,29.66,0
2016-10-11 19:00:00,12.25,85.7,77.1,29.69,0
2016-10-11 20:00:00,9.87,85,78.27,29.72,0
2016-10-11 21:00:00,8.13,84.67,79.33,29.73,0
2016-10-11 22:00:00,8.25,83.27,79.09,29.74,0
2016-10-11 23:00:00,7.75,83,79.7,29.74,0
2016-10-12 00:00:00,7.88,83,79.44,29.72,0
2016-10-12 01:00:00,7.12,83,78.1,29.7,0
2016-10-12 02:00:00,6.87,83.2,79.1,29.7,0
2016-10-12 03:00:00,6.75,80.5,85.7,29.7,0
2016-10-12 04:00:00,6.87,79.64,85.82,29.71,0
2016-10-12 05:00:00,6.25,79,88.3,29.71,0
2016-10-12 06:00:00,6.25,79.36,88.09,29.73,25.36
2016-10-12 07:00:00,17.5,81,86.4,29.74,158.3
2016-10-12 08:00:00,36.75,83,82.18,29.76,286.27
2016-10-12 09:00:00,38.75,86.3,76.4,29.76,568
2016-10-12 10:00:00,43.5,88.73,72.36,29.75,566.91
2016-10-12 11:00:00,57,88.89,71.44,29.72,452.67
2016-10-12 12:00:00,43.5,83.36,80.36,29.7,192.09
2016-10-12 13:00:00,47.88,83.62,81.38,29.68,747.5
2016-10-12 14:00:00,56.12,88.1,73,29.64,428.3
2016-10-12 15:00:00,63.5,87,74.2,29.64,108.8
2016-10-12 16:00:00,45,85,79.55,29.64,93.36
2016-10-12 17:00:00,32.75,85.89,79.33,29.65,37.67
2016-10-12 18:00:00,22.5,85.7,78.9,29.67,0
2016-10-12 19:00:00,15,85,78.73,29.7,0
2016-10-12 20:00:00,11.38,85,78.44,29.73,0
2016-10-12 21:00:00,8.88,82.5,83,29.76,0
2016-10-12 22:00:00,6.25,80.36,86.36,29.75,0
2016-10-12 23:00:00,6.87,80,87.78,29.74,0
2016-10-13 00:00:00,6.63,80.36,87.91,29.73,0
2016-10-13 01:00:00,6.75,81,86.33,29.72,0
2016-10-13 02:00:00,6.5,81,86.5,29.71,0
2016-10-13 03:00:00,6.75,81,86.8,29.69,0
2016-10-13 04:00:00,6.25,80.9,86.1,29.69,0
2016-10-13 05:00:00,6.25,80,87.73,29.7,0
2016-10-13 06:00:00,6.87,80,89,29.71,25
2016-10-13 07:00:00,18.75,81,88.8,29.73,109.7
2016-10-13 08:00:00,32.88,82.18,87.64,29.74,236.27
2016-10-13 09:00:00,29.88,85.1,81.5,29.76,342.7
2016-10-13 10:00:00,43.75,87.7,74.8,29.75,460
2016-10-13 11:00:00,53,90.7,62.6,29.72,604.8
2016-10-13 12:00:00,43.38,91.64,59.45,29.69,507.82
2016-10-13 13:00:00,59.5,93,57.3,29.65,515.1
2016-10-13 14:00:00,65.62,91.7,59.4,29.63,282.7
2016-10-13 15:00:00,57.5,90.8,64,29.61,93.9
2016-10-13 16:00:00,47.62,88.73,67.27,29.62,32.18
2016-10-13 17:00:00,31,88,67.82,29.63,8.18
2016-10-13 18:00:00,16.5,87,70.1,29.64,0
2016-10-13 19:00:00,11.75,86.9,71.8,29.66,0
2016-10-13 20:00:00,7.5,86,74.36,29.69,0
2016-10-13 21:00:00,7.62,85.3,77.4,29.72,0
2016-10-13 22:00:00,6.25,84.2,81.6,29.72,0
2016-10-13 23:00:00,6.38,84,83.2,29.72,0
2016-10-14 00:00:00,7,83.55,85.18,29.71,0
2016-10-14 01:00:00,6.5,83,86.8,29.68,0
2016-10-14 02:00:00,6.75,83,87,29.67,0
2016-10-14 03:00:00,6.5,83,87.56,29.66,0
2016-10-14 04:00:00,6.75,82,88,29.64,0
2016-10-14 05:00:00,6.25,82,88.8,29.66,0
2016-10-14 06:00:00,9,82.09,87.45,29.68,22
2016-10-14 07:00:00,18.38,83.9,82.7,29.7,173.3
2016-10-14 08:00:00,46.12,87,72.82,29.71,392.55
2016-10-14 09:00:00,52,89.2,66,29.72,554.7
2016-10-14 10:00:00,60,91,60.7,29.72,725.2
2016-10-14 11:00:00,63,92.6,56.2,29.7,809.7
2016-10-14 12:00:00,49,93.09,54.27,29.67,531.18
2016-10-14 13:00:00,47.25,92.7,56.6,29.63,294.4
2016-10-14 14:00:00,46.12,91.82,58.73,29.61,288.36
2016-10-14 15:00:00,33.88,93.9,53.7,29.59,344.8
2016-10-14 16:00:00,20.75,92.64,55.91,29.59,192.45
2016-10-14 17:00:00,12.75,91.75,57.5,29.6,43.5
2016-10-14 18:00:00,10.5,90.44,60.44,29.62,0
2016-10-14 19:00:00,9.38,89.3,67.5,29.66,0
2016-10-14 20:00:00,10.12,88,73.2,29.68,0
2016-10-14 21:00:00,9.12,88,71.45,29.71,0
2016-10-14 22:00:00,10.12,87.75,67,29.71,0
2016-10-14 23:00:00,10.25,86.73,71.27,29.72,0
2016-10-15 00:00:00,8.5,84.78,78.56,29.7,0
2016-10-15 01:00:00,7.25,84,79.4,29.69,0
2016-10-15 02:00:00,7.5,84,73.27,29.67,0
2016-10-15 03:00:00,7.38,84,72.5,29.66,0
2016-10-15 04:00:00,7.38,83.6,77.1,29.66,0
2016-10-15 05:00:00,6.75,83,82.4,29.67,0
2016-10-15 06:00:00,6.38,83,84.6,29.7,26.4
2016-10-15 07:00:00,4.88,83.4,81.3,29.73,163.5
2016-10-15 08:00:00,4.75,85.7,75.3,29.74,352.3
2016-10-15 09:00:00,4,87.55,71.73,29.74,414.36
2016-10-15 10:00:00,3,88.8,68.5,29.73,519.6
2016-10-15 11:00:00,6.25,90.6,61.9,29.71,463.7
2016-10-15 12:00:00,7.25,90.5,62.6,29.68,400.6
2016-10-15 13:00:00,8.88,91.78,59.44,29.65,514
2016-10-15 14:00:00,9.38,91,60.2,29.62,226.2
2016-10-15 15:00:00,10,92.67,55,29.59,404.11
2016-10-15 16:00:00,11.5,92.3,57.3,29.59,258.2
2016-10-15 17:00:00,9.75,89.91,62.45,29.6,51.09
2016-10-15 18:00:00,7.25,88.5,65.3,29.63,0
2016-10-15 19:00:00,7.75,88,66.73,29.66,0
2016-10-15 20:00:00,7.88,88,66.8,29.7,0
2016-10-15 21:00:00,7.88,88,67.5,29.72,0
2016-10-15 22:00:00,6.75,87.8,68.5,29.71,0
2016-10-15 23:00:00,9.5,86.09,73.64,29.72,0
2016-10-16 00:00:00,8.25,85,77,29.71,0
2016-10-16 01:00:00,8.75,83,80,29.69,0
2016-10-16 02:00:00,7.75,82,81.44,29.68,0
2016-10-16 03:00:00,7.88,81.7,83.6,29.68,0
2016-10-16 04:00:00,7.38,82,84.27,29.67,0
2016-10-16 05:00:00,8,81,85.89,29.68,0
2016-10-16 06:00:00,7.12,81,87,29.7,19.9
2016-10-16 07:00:00,7.12,80.9,88,29.74,71.7
2016-10-16 08:00:00,5.5,82.36,86,29.75,184.91
2016-10-16 09:00:00,4.38,85.4,80,29.76,347.8
2016-10-16 10:00:00,5.38,85.1,81,29.75,186.9
2016-10-16 11:00:00,6.12,81.5,88.1,29.74,33.2
2016-10-16 12:00:00,6.38,78.38,94.25,29.74,23.12
2016-10-16 13:00:00,6,78,95.9,29.71,31.4
2016-10-16 14:00:00,6.5,78.7,95.2,29.67,35.9
2016-10-16 15:00:00,6.38,79,94.44,29.64,58.78
2016-10-16 16:00:00,6.25,79.4,94.2,29.63,51.1
2016-10-16 17:00:00,7.62,80,93.78,29.66,24.11
2016-10-16 18:00:00,7.62,80,92.2,29.67,0
2016-10-16 19:00:00,7.88,80.3,92.3,29.68,0
2016-10-16 20:00:00,7,80,93.4,29.71,0
2016-10-16 21:00:00,8.25,80,91.45,29.73,0
2016-10-16 22:00:00,8.13,80.1,90.5,29.74,0
2016-10-16 23:00:00,8.5,80,92,29.73,0
2016-10-17 00:00:00,6.87,80.11,91.56,29.71,0
2016-10-17 01:00:00,6.63,79,93,29.69,0
2016-10-17 02:00:00,6.12,78,95.82,29.68,0
2016-10-17 03:00:00,6,77.91,96.55,29.66,0
2016-10-17 04:00:00,6.5,78,97,29.66,0
2016-10-17 05:00:00,5.5,78.33,96.11,29.68,0
2016-10-17 06:00:00,8.37,78.33,96,29.7,11.11
2016-10-17 07:00:00,24.38,79,95.44,29.73,107
2016-10-17 08:00:00,32.25,81.2,89.8,29.73,322.6
2016-10-17 09:00:00,37.88,84.12,79.88,29.74,286.62
2016-10-17 10:00:00,50.88,85.2,77,29.74,359.1
2016-10-17 11:00:00,48.38,88.8,67.9,29.71,599.5
2016-10-17 12:00:00,50.12,89.4,64,29.67,484.8
2016-10-17 13:00:00,40.5,88.7,66.8,29.65,226.4
2016-10-17 14:00:00,45.25,87.82,67.09,29.62,237.18
2016-10-17 15:00:00,42,86.44,71.22,29.61,168.56
2016-10-17 16:00:00,36.25,86.73,69.91,29.61,83.64
2016-10-17 17:00:00,29.12,86,70.44,29.62,19.89
2016-10-17 18:00:00,26.12,85.11,74.11,29.64,0
2016-10-17 19:00:00,13.25,85,76.55,29.67,0
2016-10-17 20:00:00,8.75,84.11,80.44,29.7,0
2016-10-17 21:00:00,9.75,83,83.56,29.72,0
2016-10-17 22:00:00,9.25,83,85,29.73,0
2016-10-17 23:00:00,8.25,82.2,86,29.73,0
2016-10-18 00:00:00,7.5,81.64,86.64,29.7,0
2016-10-18 01:00:00,4.75,81,88,29.68,0
2016-10-18 02:00:00,4,81,89.3,29.67,0
2016-10-18 03:00:00,4,80.5,91.1,29.66,0
2016-10-18 04:00:00,4.5,80,92,29.66,0
2016-10-18 05:00:00,4.12,80,92,29.67,0
2016-10-18 06:00:00,6.12,79.9,92,29.68,29.5
2016-10-18 07:00:00,19.88,80.7,90.7,29.7,129.6
2016-10-18 08:00:00,33.5,83.3,85.1,29.72,318.4
2016-10-18 09:00:00,38.88,87,72.9,29.72,423.4
2016-10-18 10:00:00,42.62,88.4,67.2,29.71,488.8
2016-10-18 11:00:00,42.62,90.2,60.9,29.68,645.3
2016-10-18 12:00:00,44.25,91.82,57.18,29.65,753.64
2016-10-18 13:00:00,46.25,92.2,55.6,29.62,416.1
2016-10-18 14:00:00,58.5,91.45,56.27,29.59,220.64
2016-10-18 15:00:00,55.38,89.2,68.6,29.58,290.1
2016-10-18 16:00:00,55.38,87.73,71,29.58,85.27
2016-10-18 17:00:00,44.5,84.3,80.4,29.59,18.2
2016-10-18 18:00:00,30.38,85,78.18,29.62,0
2016-10-18 19:00:00,10.25,85,78,29.64,0
2016-10-18 20:00:00,7.62,84.55,79.82,29.67,0
2016-10-18 21:00:00,8.13,84.38,80,29.68,0
2016-10-18 22:00:00,7.5,84,79.9,29.7,0
2016-10-18 23:00:00,6.87,83,78.55,29.69,0
2016-10-19 00:00:00,6.25,83,80.2,29.67,0
2016-10-19 01:00:00,4.88,82.25,81.25,29.64,0
2016-10-19 02:00:00,5.62,82.18,81.18,29.64,0
